39
-291.5	1437.5
-290.5	1472.5
-289.5	1612.5
-288.5	1612.5
-284.5	1647.5
-278.5	1787.5
-274.5	1826.5
-270.5	1850.5
-266.5	1911.5
-264.5	1927.5
-261.5	1958.5
-260.5	2000.5
-258.5	2067.5
-256.5	2153.5
-253.5	2300.5
-252.5	2330.5
-251.5	2410.5
-250.5	2480.5
-249.5	2557.5
-248.5	2627.5
-247.5	2705.5
-246.5	2766.5
-245.5	2863.5
-244.5	2930.5
-242.5	3112.5
-241.5	3182.5
-240.5	3322.5
-239.5	3462.5
-238.5	3567.5
-237.5	3707.5
-236.5	3847.5
-235.5	3872.5
-234.5	3922.5
-232.5	4000.5
-229.5	4000.5
-225.5	4000.5
-219.5	4000.5
-218.5	4000.5
-160.5	4000.5
