42	
-3714	1402.5
-3581	1402.5
-3509	1472.5
-3499	1507.5
-3417	1542.5
-3396	1577.5
-3355	1612.5
-3335	1647.5
-3294	1682.5
-3263	1717.5
-3253	1752.5
-3233	1787.5
-3202	1857.5
-3192	1892.5
-3181	1927.5
-3161	1962.5
-3151	1990.5
-3130	2037.5
-3120	2052.5
-3110	2117.5
-3099	2172.5
-3089	2242.5
-3079	2277.5
-3069	2347.5
-3058	2382.5
-3048	2452.5
-3038	2517.5
-3028	2592.5
-3018	2677.5
-3007	2767.5
-2997	2852.5
-2987	2962.5
-2977	3082.5
-2966	3152.5
-2956	3222.5
-2946	3292.5
-2936	3362.5
-2925	3432.5
-2915	3502.5
-2864	3502.5
-2843	3502.5
-2157	3502.5
