44
-317.5	1437.5
-314.5	1437.5
-313.5	1437.5
-312.5	1437.5
-311.5	1437.5
-308.5	1542.5
-295.5	1542.5
-292.5	1542.5
-291.5	1542.5
-288.5	1542.5
-286.5	1577.5
-283.5	1612.5
-282.5	1647.5
-280.5	1647.5
-279.5	1682.5
-276.5	1682.5
-275.5	1682.5
-274.5	1682.5
-273.5	1717.5
-269.5	1790.5
-265.5	1857.5
-262.5	1892.5
-260.5	1942.5
-259.5	1977.5
-258.5	2007.5
-257.5	2037.5
-256.5	2052.5
-255.5	2080.5
-254.5	2120.5
-253.5	2180.5
-252.5	2216.5
-249.5	2417.5
-248.5	2462.5
-247.5	2532.5
-246.5	2637.5
-245.5	2707.5
-244.5	2762.5
-243.5	2837.5
-242.5	2957.5
-241.5	3120.5
-240.5	3200.5
-239.5	3307.5
-238.5	3380.5
-160.5	3380.5
