36
-292.5	1542.5
-286.5	1612.5
-284.5	1682.5
-277.5	1717.5
-276.5	1740.5
-273.5	1748.5
-271.5	1748.5
-266.5	1764.5
-265.5	1779.5
-263.5	1787.5
-258.5	1880.5
-254.5	2000.5
-253.5	2067.5
-252.5	2097.5
-250.5	2242.5
-249.5	2307.5
-248.5	2378.5
-247.5	2440.5
-246.5	2520.5
-245.5	2580.5
-244.5	2650.5
-243.5	2767.5
-242.5	2860.5
-240.5	3031.5
-239.5	3117.5
-238.5	3222.5
-237.5	3327.5
-236.5	3397.5
-235.5	3467.5
-233.5	3568.5
-232.5	3572.5
-231.5	3650.5
-230.5	3650.5
-224.5	3650.5
-222.5	3650.5
-180.5   3650.5
