40	
-3584	1437.5
-3430	1437.5
-3420	1507.5
-3399	1507.5
-3389	1542.5
-3359	1542.5
-3348	1542.5
-3338	1612.5
-3307	1612.5
-3297	1647.5
-3277	1647.5
-3236	1717.5
-3225	1752.5
-3184	1787.5
-3174	1822.5
-3164	1857.5
-3154	1892.5
-3133	1932.5
-3123	1977.5
-3113	2002.5
-3103	2032.5
-3092	2102.5
-3082	2137.5
-3072	2157.5
-3062	2212.5
-3051	2267.5
-3041	2327.5
-3031	2367.5
-3021	2417.5
-3010	2502.5
-3000	2567.5
-2990	2662.5
-2980	2732.5
-2969	2802.5
-2959	2907.5
-2939	3012.5
-2928	3117.5
-2908	3150.5
-2887	3150.5
-2119	3150.5
