65	
-3727	1507.5
-3696	1542.5
-3686	1542.5
-3655	1542.5
-3635	1542.5
-3624	1612.5
-3563	1612.5
-3553	1612.5
-3543	1612.5
-3532	1612.5
-3522	1612.5
-3512	1612.5
-3502	1647.5
-3491	1647.5
-3481	1647.5
-3471	1647.5
-3461	1682.5
-3450	1682.5
-3440	1682.5
-3430	1682.5
-3420	1717.5
-3409	1717.5
-3399	1717.5
-3389	1717.5
-3379	1717.5
-3368	1752.5
-3358	1787.5
-3307	1792.5
-3276	1827.5
-3256	1862.5
-3235	1907.5
-3205	1942.5
-3194	1982.5
-3174	2027.5
-3153	2082.5
-3143	2127.5
-3133	2152.5
-3123	2187.5
-3112	2222.5
-3102	2267.5
-3092	2302.5
-3082	2332.5
-3071	2362.5
-3061	2417.5
-3051	2472.5
-3041	2537.5
-3031	2592.5
-3020	2652.5
-3010	2697.5
-3000	2767.5
-2990	2872.5
-2979	2942.5
-2969	3087.5
-2959	3172.5
-2949	3217.5
-2938	3292.5
-2928	3362.5
-2918	3450.5
-2908	3502.5
-2897	3577.5
-2887	3602.5
-2877	3627.5
-2867	3650.5
-2754	3670.5
-2119	3670.5
