65
-317.5	1507.5
-314.5	1542.5
-313.5	1542.5
-310.5	1542.5
-308.5	1542.5
-307.5	1612.5
-301.5	1612.5
-300.5	1612.5
-299.5	1612.5
-298.5	1612.5
-297.5	1612.5
-296.5	1612.5
-295.5	1647.5
-294.5	1647.5
-293.5	1647.5
-292.5	1647.5
-291.5	1682.5
-290.5	1682.5
-289.5	1682.5
-288.5	1682.5
-287.5	1717.5
-286.5	1717.5
-285.5	1717.5
-284.5	1717.5
-283.5	1717.5
-282.5	1752.5
-281.5	1787.5
-276.5	1792.5
-273.5	1827.5
-271.5	1862.5
-269.5	1907.5
-266.5	1942.5
-265.5	1982.5
-263.5	2027.5
-261.5	2082.5
-260.5	2127.5
-259.5	2152.5
-258.5	2187.5
-257.5	2222.5
-256.5	2267.5
-255.5	2302.5
-254.5	2332.5
-253.5	2362.5
-252.5	2417.5
-251.5	2472.5
-250.5	2537.5
-249.5	2592.5
-248.5	2652.5
-247.5	2697.5
-246.5	2767.5
-245.5	2872.5
-244.5	2942.5
-243.5	3087.5
-242.5	3172.5
-241.5	3217.5
-240.5	3292.5
-239.5	3362.5
-238.5	3450.5
-237.5	3502.5
-236.5	3577.5
-235.5	3602.5
-234.5	3627.5
-233.5	3650.5
-222.5	3670.5
-160.5	3670.5
