40
-303.5	1437.5
-288.5	1437.5
-287.5	1507.5
-285.5	1507.5
-284.5	1542.5
-281.5	1542.5
-280.5	1542.5
-279.5	1612.5
-276.5	1612.5
-275.5	1647.5
-273.5	1647.5
-269.5	1717.5
-268.5	1752.5
-264.5	1787.5
-263.5	1822.5
-262.5	1857.5
-261.5	1892.5
-259.5	1932.5
-258.5	1977.5
-257.5	2002.5
-256.5	2032.5
-255.5	2102.5
-254.5	2137.5
-253.5	2157.5
-252.5	2212.5
-251.5	2267.5
-250.5	2327.5
-249.5	2367.5
-248.5	2417.5
-247.5	2502.5
-246.5	2567.5
-245.5	2662.5
-244.5	2732.5
-243.5	2802.5
-242.5	2907.5
-240.5	3012.5
-239.5	3117.5
-237.5	3150.5
-235.5	3150.5
-160.5	3150.5
